angleX,angleY,angleZ,Time,Label
-0.55545044,-4.3335114,3.2561188,22:44:03,Short Sitting
1.2545624,-6.3494263,8.106766,22:44:03,Short Sitting
1.8914185,-5.4539948,7.5130005,22:44:03,Short Sitting
2.4995422,-5.956772,6.995865,22:44:04,Short Sitting
3.5769348,-5.817917,6.679825,22:44:04,Short Sitting
3.806778,-5.8083344,6.569687,22:44:04,Short Sitting
2.6815033,-5.1714783,8.16423,22:44:04,Short Sitting
2.6336212,-2.8538818,6.071701,22:44:05,2nd Prostration
4.692642,-5.774811,6.885727,22:44:05,2nd Prostration
4.515457,-3.988739,7.570465,22:44:05,2nd Prostration
4.515457,-3.988739,7.570465,22:44:06,2nd Prostration
4.7213593,-4.9990997,6.9767,22:44:06,2nd Prostration
4.692642,-4.5394135,7.110779,22:44:06,2nd Prostration
5.228943,-3.9600067,7.158661,22:44:06,2nd Prostration
5.1571045,-3.897766,7.3070984,22:44:07,2nd Prostration
5.1092224,-3.557785,7.5513153,22:44:07,2nd Prostration
5.3773804,-3.9217072,7.2640076,22:44:07,2nd Prostration
5.3773804,-3.9217072,7.2640076,22:44:07,2nd Prostration
4.960785,-5.056549,6.655884,22:44:08,2nd Prostration
5.1092224,-4.8171387,6.7372894,22:44:08,2nd Prostration
4.874588,-4.4532166,7.0628967,22:44:08,2nd Prostration
5.3773804,-4.103668,6.909668,22:44:08,2nd Prostration
5.798752,-3.806778,7.7189026,22:44:09,Long Sitting
2.2840729,-7.484268,3.85466,22:44:09,Long Sitting
0.1197052,-4.18985,9.198517,22:44:09,Long Sitting
-0.9911957,-3.5290527,9.212891,22:44:09,Long Sitting
1.5562286,-5.5593414,7.6853943,22:44:10,Long Sitting
1.8866272,-7.819458,6.3494263,22:44:10,Long Sitting
1.177948,-7.268799,5.8322754,22:44:10,Long Sitting
-0.07661438,-6.952759,6.5888367,22:44:10,Long Sitting
0.45489502,-6.9048767,7.005432,22:44:11,Long Sitting
-0.014358521,-6.684616,7.1730347,22:44:11,Long Sitting
-0.13407898,-7.0389557,6.789963,22:44:11,Long Sitting
-0.25378418,-6.823471,7.005432,22:44:11,Long Sitting
-0.0574646,-6.823471,7.048523,22:44:12,Long Sitting
-0.07182312,-6.5888367,7.1730347,22:44:12,Long Sitting
0.07182312,-6.8282623,7.0341644,22:44:12,Long Sitting
-0.08140564,-6.756439,6.8091125,22:44:12,Long Sitting
0.10055542,-6.6894073,7.1059875,22:44:13,Long Sitting
0.09576416,-6.8522034,7.0102234,22:44:13,Long Sitting
0.19154358,-6.842636,6.9240265,22:44:13,Long Sitting
0.34954834,-6.823471,6.9910736,22:44:13,Long Sitting
0.3256073,-6.871353,6.981491,22:44:14,Long Sitting
0.42616272,-6.823471,7.029373,22:44:14,Long Sitting
0.3543396,-6.8569946,7.024582,22:44:14,Long Sitting
0.3830719,-6.751648,7.0150146,22:44:14,Long Sitting
0.4692688,-6.7372894,7.0389557,22:44:15,Long Sitting
0.49320984,-6.8091125,7.005432,22:44:15,Long Sitting
0.588974,-6.8043213,7.0389557,22:44:15,Long Sitting
0.46447754,-6.708557,7.0150146,22:44:15,Long Sitting
0.41659546,-6.7133484,7.0150146,22:44:16,Long Sitting
0.5123596,-6.756439,7.029373,22:44:16,Long Sitting
0.55545044,-6.727707,7.043747,22:44:16,Long Sitting
0.5458832,-6.7468567,7.067688,22:44:16,Long Sitting
0.6320648,-6.813904,7.110779,22:44:17,Long Sitting
0.52671814,-6.7133484,7.029373,22:44:17,Long Sitting
0.5793915,-6.708557,7.091629,22:44:17,Long Sitting
0.6799469,-6.7420654,7.1203613,22:44:17,Long Sitting
0.6177063,-6.679825,7.1059875,22:44:18,Long Sitting
0.6177063,-6.7229156,7.0581055,22:44:18,Long Sitting
0.82839966,-6.952759,6.9623413,22:44:18,Long Sitting
1.5418701,-7.0820465,6.277603,22:44:18,Long Sitting
5.7604523,-5.5737,6.138733,22:44:19,Long Sitting
7.5513153,-7.9248047,3.4141388,22:44:19,Long Sitting
5.4922943,-8.082825,1.9824066,22:44:19,Long Sitting
3.3710327,-9.7061,0.55545044,22:44:20,Long Sitting
4.232956,-5.3630066,6.272812,22:44:20,Long Sitting
-2.1404114,-7.953537,-0.61291504,22:44:21,Long Standing
3.7349548,-9.155426,-1.2641449,22:44:21,Long Standing
4.5441895,-6.363785,3.308792,22:44:21,Long Standing
7.503433,-1.3263855,0.22984314,22:44:22,Long Standing
9.528931,-3.4667969,-3.964798,22:44:22,Long Standing
8.470688,-3.0214844,-3.083725,22:44:22,Long Standing
8.757996,-2.8155823,-2.9017792,22:44:23,Long Standing
8.777145,-3.0214844,-2.4229279,22:44:23,Long Standing
8.844177,-3.0933075,-2.9831696,22:44:23,Long Standing
9.265564,-3.0693665,-2.9257202,22:44:23,Long Standing
8.939957,-2.9783936,-2.8826141,22:44:24,Long Standing
9.040512,-2.9065552,-2.78685,22:44:24,Long Standing
9.01178,-2.9113464,-2.8634644,22:44:24,Long Standing
9.006989,-2.8443146,-2.94487,22:44:24,Long Standing
8.978256,-2.9400787,-2.8778381,22:44:25,Long Standing
8.805878,-3.0454254,-2.920929,22:44:25,Long Standing
8.882492,-3.016693,-2.8251648,22:44:25,Long Standing
8.858551,-3.059784,-2.896988,22:44:25,Long Standing
8.647858,-3.2992096,-3.0023346,22:44:26,Long Standing
9.021347,-2.7772675,-2.7772675,22:44:26,Long Standing
8.901642,-2.9257202,-2.9831696,22:44:26,Long Standing
8.8489685,-3.0262756,-3.1411896,22:44:26,Long Standing
8.868118,-2.9304962,-3.1795044,22:44:27,Long Standing
8.734055,-3.0023346,-3.327942,22:44:27,Long Standing
8.719681,-3.0741577,-3.2561188,22:44:27,Long Standing
8.85376,-3.1795044,-3.2513275,22:44:27,Long Standing
8.901642,-2.896988,-3.217804,22:44:28,Long Standing
8.729263,-2.8921967,-3.3662415,22:44:28,Long Standing
8.71489,-3.0741577,-3.4763794,22:44:28,Long Standing
8.748413,-3.0262756,-3.351883,22:44:28,Long Standing
8.762772,-3.0071106,-3.3710327,22:44:29,Long Standing
8.757996,-2.9544525,-3.3375244,22:44:29,Long Standing
8.623917,-2.9592285,-3.308792,22:44:29,Long Standing
9.361328,-2.7293854,-1.7142487,22:44:29,Long Standing
3.6535492,-6.3398438,-0.9624634,22:44:30,Bowing
0.9433136,-9.979034,-1.0726013,22:44:30,Bowing
0.9433136,-9.979034,-1.0726013,22:44:30,Bowing
-3.2704773,-9.155426,-3.5482025,22:44:30,Bowing
-4.1180267,-8.446747,-3.8163605,22:44:31,Bowing
-3.5003204,-8.647858,-3.193863,22:44:31,Bowing
-3.375824,-8.599976,-4.141968,22:44:31,Bowing
-4.0414124,-8.418015,-3.873825,22:44:31,Bowing
-3.308792,-8.255203,-3.9695892,22:44:32,Bowing
-2.992752,-8.561661,-4.5633545,22:44:32,Bowing
-3.1842957,-9.054871,-3.8403015,22:44:32,Bowing
1.9871826,-9.5720215,-0.48362732,22:44:33,Short Standing
0.44532776,-8.643066,-0.9433136,22:44:33,Short Standing
1.1827393,-9.533707,3.2800598,22:44:33,Short Standing
0.9816284,-9.500198,0.7757263,22:44:34,Short Standing
1.3455353,-7.3070984,0.58418274,22:44:35,Short Standing
0.41659546,-6.6271515,-0.06703186,22:44:35,Short Standing
0.45010376,-9.686935,0.07661438,22:44:35,Short Standing
0.04309082,-5.1092224,8.619125,22:44:36,1st Prostration
1.1300659,-9.107544,3.8642426,22:44:36,1st Prostration
0.881073,-9.1458435,2.9831696,22:44:36,1st Prostration
0.881073,-9.1458435,2.9831696,22:44:37,1st Prostration
4.0414124,-6.593628,6.2919617,22:44:37,1st Prostration
5.214569,-6.004654,5.8083344,22:44:37,1st Prostration
3.6391907,-6.5840607,5.9711456,22:44:37,1st Prostration
4.03183,-6.6032104,5.9280396,22:44:38,1st Prostration
4.1754913,-7.3597717,4.6303864,22:44:38,1st Prostration
4.5441895,-7.13472,5.070923,22:44:38,1st Prostration
4.6112366,-7.0389557,5.032608,22:44:38,1st Prostration
5.027817,-5.7413025,6.210556,22:44:39,Short Sitting
5.0852814,-4.7979736,6.569687,22:44:39,Short Sitting
7.6518707,-3.055008,6.9431915,22:44:39,Short Sitting
-0.1197052,-5.5880737,4.213791,22:44:40,Short Sitting
2.5234833,-5.6024323,6.7660217,22:44:40,Short Sitting
3.9121246,-5.621582,6.708557,22:44:40,Short Sitting
5.2241516,-5.3534393,6.162674,22:44:40,Short Sitting
3.5529938,-5.324707,6.866577,22:44:41,2nd Prostration
2.0781708,-5.3055573,7.6039886,22:44:41,2nd Prostration
-0.4405365,-4.697418,5.1331635,22:44:41,2nd Prostration
4.352661,-5.5737,6.7707977,22:44:42,2nd Prostration
5.070923,-5.693405,6.2680206,22:44:42,2nd Prostration
