angleX,angleY,angleZ,Time,
3.0071106,-9.380478,1.6903076,22:50:41,
2.738968,-9.083603,1.5227051,22:50:41,
2.6000977,-8.863342,1.1970978,22:50:41,
2.2505493,-7.699753,1.0869751,22:50:42,
2.5665894,-7.5321655,1.0630188,22:50:42,
4.8171387,-8.796295,6.5553284,22:50:42,
3.3614655,-6.119583,6.660675,22:50:43,
4.0701447,-5.5689087,7.1251373,22:50:43,
5.1283875,-5.099655,6.684616,22:50:43,
4.649536,-5.348648,6.497864,22:50:43,
5.0900726,-4.754883,6.684616,22:50:44,
5.980713,-3.5482025,6.794739,22:50:44,
6.521805,-3.1699219,6.5170135,22:50:44,
6.6127777,-3.399765,6.282379,22:50:44,
6.9431915,-3.4620209,5.9759216,22:50:45,
6.545746,-3.9121246,6.0621185,22:50:45,
6.6271515,-4.01268,5.9663544,22:50:45,
6.7133484,-4.1276093,5.817917,22:50:45,
6.569687,-4.237732,5.846634,22:50:46,
6.526596,-4.299988,5.8801575,22:50:46,
6.5170135,-4.285614,5.865799,22:50:46,
6.526596,-4.2904053,5.865799,22:50:46,
6.526596,-4.2521057,5.875366,22:50:47,
6.6127777,-3.9839478,5.937622,22:50:47,
6.301544,-3.6343994,6.440399,22:50:47,
6.430832,-2.3415222,7.0150146,22:50:47,
5.7508698,-3.7205963,6.636734,22:50:48,
7.6039886,-7.508209,5.6981964,22:50:48,
4.0222626,-5.5880737,5.817917,22:50:48,
6.301544,-1.0773926,5.4300537,22:50:48,
6.7420654,-1.656784,5.9040985,22:50:49,
6.7181244,-3.6391907,6.5553284,22:50:49,
6.406891,-3.078949,6.4835052,22:50:49,
6.4930725,-3.0454254,6.756439,22:50:49,
6.478714,-2.920929,6.751648,22:50:50,
7.3932953,-2.3654785,7.522583,22:50:50,
4.5825043,-1.359909,7.2592163,22:50:50,
4.850647,-1.9584503,6.703766,22:50:50,
6.636734,-5.7652435,7.613556,22:50:51,
6.258438,-2.5330658,8.02536,22:50:51,
6.3973083,-2.9640198,7.1251373,22:50:51,
6.0860596,-3.7110138,6.7181244,22:50:51,
6.033386,-4.1563416,6.4212494,22:50:52,
6.138733,-4.7070007,5.9663544,22:50:52,
6.0621185,-4.9990997,5.7700195,22:50:52,
5.87059,-4.9559937,5.9950867,22:50:52,
6.0860596,-5.099655,5.688629,22:50:53,
6.0812683,-4.9990997,5.7843933,22:50:53,
6.1052094,-4.984726,5.8083344,22:50:53,
6.119583,-4.9512024,5.8131256,22:50:53,
6.0621185,-5.075714,5.7413025,22:50:54,
6.009445,-5.1762695,5.693405,22:50:54,
5.980713,-5.190628,5.6981964,22:50:54,
6.023819,-5.147537,5.7269287,22:50:54,
6.009445,-4.687851,6.0621185,22:50:55,
5.87059,-4.1850586,6.79953,22:50:55,
5.4300537,-4.03183,7.0820465,22:50:55,
4.66391,-6.550537,6.794739,22:50:55,
1.2497711,-8.384491,5.434845,22:50:56,
1.2449799,-6.6319427,4.0222626,22:50:56,
2.379837,-5.0038757,6.79953,22:50:56,
3.830719,-2.8778381,8.082825,22:50:56,
4.3382874,-2.8155823,8.20253,22:50:57,
4.845871,-2.015915,7.9200134,22:50:57,
5.0134583,-2.6000977,7.929596,22:50:57,
5.2241516,-2.1021118,8.020569,22:50:57,
5.0134583,-2.2313995,8.12114,22:50:58,
4.778824,-2.1691437,8.216904,22:50:58,
4.7070007,-2.3128052,8.226471,22:50:58,
4.577713,-2.4133606,8.269577,22:50:58,
4.4053345,-2.4516602,8.274368,22:50:59,
4.5010986,-2.4612427,8.293518,22:50:59,
4.48674,-2.4803925,8.298309,22:50:59,
4.5010986,-2.3606873,8.283936,22:50:59,
4.5633545,-2.3702545,8.250412,22:51:00,
4.5825043,-2.3989868,8.2599945,22:51:00,
4.639969,-2.379837,8.250412,22:51:00,
4.5920715,-2.4373016,8.236053,22:51:00,
4.7022095,-2.3367462,8.221695,22:51:01,
4.7644653,-2.2792816,8.212112,22:51:01,
4.6782684,-2.2936401,8.221695,22:51:01,
4.6782684,-2.3750458,8.188171,22:51:01,
4.6782684,-2.355896,8.226471,22:51:02,
4.7261505,-2.3032227,8.221695,22:51:02,
4.673477,-2.331955,8.197754,22:51:02,
4.616028,-2.3606873,8.240845,22:51:02,
4.644745,-2.3367462,8.207321,22:51:03,
4.620804,-2.446869,8.236053,22:51:03,
4.639969,-2.4085693,8.231262,22:51:03,
4.5920715,-2.4803925,8.197754,22:51:03,
4.6591187,-2.3941956,8.197754,22:51:04,
4.711792,-2.3654785,8.197754,22:51:04,
4.596863,-2.3750458,8.178589,22:51:04,
4.7692566,-2.3223724,8.169022,22:51:04,
4.7500916,-2.3271637,8.169022,22:51:05,
4.7500916,-2.3223724,8.16423,22:51:05,
4.850647,-2.2792816,8.178589,22:51:05,
4.807556,-2.3463135,8.18338,22:51:05,
4.7405243,-2.4085693,8.216904,22:51:06,
4.8123474,-2.3415222,8.130707,22:51:06,
4.9320526,-2.3654785,8.207321,22:51:06,
4.9081116,-2.2840729,8.082825,22:51:06,
4.917694,-2.2266083,8.1019745,22:51:07,
4.941635,-2.2505493,8.130707,22:51:07,
4.8650208,-2.2505493,8.130707,22:51:07,
4.869812,-2.2505493,8.125916,22:51:07,
4.912903,-2.2266083,8.16423,22:51:08,
4.845871,-2.2361908,8.16423,22:51:08,
4.9033203,-2.2888641,8.12114,22:51:08,
4.960785,-2.2601318,8.111557,22:51:08,
4.8602295,-2.2744904,8.116348,22:51:09,
4.9272614,-2.221817,8.125916,22:51:09,
4.850647,-2.2266083,8.145081,22:51:09,
4.941635,-2.173935,8.135498,22:51:09,
4.9081116,-2.1882935,8.188171,22:51:10,
4.7979736,-2.1882935,8.097183,22:51:10,
4.82193,-2.269699,8.140289,22:51:10,
4.826706,-2.1787262,8.16423,22:51:10,
4.8793793,-2.245758,8.169022,22:51:11,
4.8602295,-2.1356354,8.116348,22:51:11,
4.912903,-2.1595764,8.145081,22:51:11,
4.8793793,-2.1691437,8.116348,22:51:12,
