angleX,angleY,angleZ,Time,
6.4212494,-3.9073334,6.4930725,22:49:51,
5.9902954,-4.1611176,6.4882812,22:49:51,
6.1243744,-3.849884,6.593628,22:49:51,
5.9759216,-4.084503,6.526596,22:49:51,
5.9759216,-4.084503,6.526596,22:49:52,
6.1243744,-3.964798,6.4691315,22:49:52,
5.9902954,-4.0462036,6.4835052,22:49:52,
6.143524,-4.1850586,6.430832,22:49:52,
6.1052094,-3.897766,6.4691315,22:49:53,
6.052536,-4.1180267,6.6941833,22:49:53,
5.9711456,-4.213791,6.3398438,22:49:53,
6.2440796,-3.8450928,6.4260406,22:49:53,
6.2440796,-3.8450928,6.4260406,22:49:54,
5.9998627,-4.0892944,6.4739227,22:49:54,
6.119583,-4.122818,6.5361633,22:49:54,
5.9663544,-4.1276093,6.4451904,22:49:54,
6.1339417,-3.9983215,6.4451904,22:49:55,
6.0381775,-4.103668,6.416458,22:49:55,
5.985504,-4.1802826,6.4882812,22:49:55,
6.2680206,-4.0892944,6.387726,22:49:55,
6.023819,-4.055771,6.411667,22:49:56,
6.0381775,-4.060562,6.4020996,22:49:56,
6.3302765,-3.9264984,6.478714,22:49:56,
6.2680206,-3.9935303,6.363785,22:49:56,
6.2680206,-3.9504395,6.344635,22:49:57,
6.200989,-4.0222626,6.3159027,22:49:57,
6.30632,-3.8833923,6.387726,22:49:57,
6.1483154,-3.9312744,6.46434,22:49:57,
6.2632294,-3.8403015,6.416458,22:49:58,
6.004654,-4.2233734,6.282379,22:49:58,
6.1914062,-4.079727,6.2919617,22:49:58,
6.076477,-3.9504395,6.411667,22:49:58,
6.4260406,-3.7062225,6.282379,22:49:59,
6.3302765,-3.8929749,6.4020996,22:49:59,
6.272812,-4.03183,6.3302765,22:49:59,
6.3159027,-3.878601,6.3494263,22:49:59,
6.186615,-4.050995,6.277603,22:50:00,
7.019806,-3.4524384,6.071701,22:50:00,
6.6032104,-3.806778,6.06691,22:50:00,
6.7372894,-3.648758,6.1052094,22:50:00,
6.617569,-3.6535492,6.033386,22:50:01,
6.842636,-3.5625763,6.114792,22:50:01,
6.7229156,-3.6008759,5.8849487,22:50:01,
6.435608,-3.964798,6.3542175,22:50:01,
6.6080017,-3.5721436,6.258438,22:50:02,
6.5122223,-3.6152496,6.04776,22:50:02,
6.6271515,-3.6870728,6.2153473,22:50:02,
6.6271515,-3.6870728,6.2153473,22:50:02,
6.708557,-3.873825,5.956772,22:50:03,
6.789963,-3.6870728,6.023819,22:50:03,
6.679825,-3.6870728,6.009445,22:50:03,
6.794739,-3.6583405,6.0142365,22:50:03,
6.6989746,-3.8259277,6.0573273,22:50:04,
