angleX,angleY,angleZ,Time,Label
5.4061127,-5.075714,6.272812,22:53:46,1st Prostration
5.798752,-4.649536,6.4451904,22:53:46,1st Prostration
5.5641174,-4.596863,6.569687,22:53:46,1st Prostration
5.6551056,-4.5920715,6.4930725,22:53:47,1st Prostration
5.6742554,-4.639969,6.478714,22:53:47,1st Prostration
5.7173615,-4.616028,6.4451904,22:53:47,1st Prostration
5.6981964,-4.639969,6.440399,22:53:47,1st Prostration
5.7221375,-4.625595,6.4212494,22:53:48,1st Prostration
5.7269287,-4.625595,6.4260406,22:53:48,1st Prostration
5.7221375,-4.7213593,6.363785,22:53:48,1st Prostration
5.7460785,-4.697418,6.368576,22:53:48,1st Prostration
5.7460785,-4.7070007,6.3398438,22:53:49,1st Prostration
5.693405,-4.7979736,6.282379,22:53:49,1st Prostration
5.9424133,-4.7740326,6.095642,22:53:49,1st Prostration
5.87059,-4.649536,6.2680206,22:53:49,1st Prostration
5.463562,-4.32872,6.871353,22:53:50,1st Prostration
5.827484,-4.9081116,7.182602,22:53:50,1st Prostration
5.1762695,-8.346191,4.4484253,22:53:50,1st Prostration
3.7301636,-5.8562164,5.6981964,22:53:50,1st Prostration
3.7301636,-3.9600067,9.351746,22:53:51,Short Sitting
4.2473145,-4.481949,7.3549805,22:53:51,Short Sitting
4.553772,-4.7644653,7.1059875,22:53:51,Short Sitting
4.6112366,-4.936844,7.11557,22:53:51,Short Sitting
4.6591187,-4.9272614,6.9623413,22:53:52,Short Sitting
4.7213593,-4.9990997,6.9623413,22:53:52,Short Sitting
4.888962,-4.8362885,7.005432,22:53:52,Short Sitting
2.968811,-3.7062225,8.169022,22:53:52,Short Sitting
2.896988,-4.055771,7.0772552,22:53:53,2nd Prostration
2.9017792,-5.0421906,6.9767,22:53:53,2nd Prostration
4.7165833,-5.803543,7.3358307,22:53:53,2nd Prostration
5.578491,-3.5865173,7.2640076,22:53:53,2nd Prostration
5.9232483,-3.4572296,6.933609,22:53:54,2nd Prostration
5.9472046,-3.715805,6.8522034,22:53:54,2nd Prostration
5.6742554,-4.802765,6.2153473,22:53:54,2nd Prostration
5.6263733,-5.286392,5.9711456,22:53:54,2nd Prostration
5.420471,-5.6263733,5.865799,22:53:55,2nd Prostration
5.2672424,-5.7700195,5.779602,22:53:55,2nd Prostration
